,original_,original_affiliation-city,original_affiliation-country,lat,lon,formatted,district,housenumber,name,street,county_code,postcode,suburb,city,county,state,state_code,country,country_code,confidence,confidence_city_level,attribution,attribution_license,attribution_url
300,300,Rahway,United States,40.6081591,-74.2776468,"Rahway, NJ 07065, United States of America",,,,,,07065,,Rahway,Union County,New Jersey,NJ,United States,us,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
301,301,Hong Kong,Hong Kong,22.381131,114.135572,"Hong Kong, Hong Kong Island, Hong Kong S.A.R.",,,,,,,,Hong Kong,Central and Western,Hong Kong Island,,Hong Kong S.A.R.,hk,1.0,1.0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
302,302,Brunswick,United States,31.1499528,-81.4914894,"Brunswick, GA, United States of America",,,,,,,,Brunswick,Glynn County,Georgia,GA,United States,us,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
303,303,Hoddesdon,United Kingdom,51.7616709,-0.0112898,"Hoddesdon, EN11 8UD, United Kingdom",,,Hoddesdon,,HRT,EN11 8UD,,Hoddesdon,Hertfordshire,England,ENG,United Kingdom,gb,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
304,304,Perth,Australia,-31.9558933,115.8605855,"Perth WA 6000, Australia",,,Perth,,,6000,,Perth,City of Perth,Western Australia,WA,Australia,au,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
305,305,Adelaide,Australia,-34.9281805,138.5999312,"Adelaide, SA, Australia",,,,,,,,Adelaide,Adelaide City Council,South Australia,SA,Australia,au,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
306,306,Manila,Philippines,14.5906346,120.9799964,"Manila, Metro Manila, Philippines",,,,,,,,Manila,Capital District,Metro Manila,,Philippines,ph,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
307,307,,Hong Kong,22.440384,114.098975,Hong Kong S.A.R.,,,Hong Kong S.A.R.,,,,,,,,,Hong Kong S.A.R.,hk,1.0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
308,308,Chiba,Japan,35.609985,140.118126,"Chiba, Japan",,,,,,,,Chiba,Chiba Prefecture,,,Japan,jp,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
309,309,Tokushima,Japan,34.0698307,134.5550353,"Tokushima, 770-8571, Japan",,,,,,770-8571,,Tokushima,Tokushima Prefecture,,,Japan,jp,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
310,310,Ang Thong,Thailand,7.5478156,99.9815843,"Ang Thong, Phatthalung Province, Thailand",,,Ang Thong,,,,,Ang Thong,,Phatthalung Province,,Thailand,th,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
311,311,Fortaleza,Brazil,-3.7304512,-38.5217989,"Fortaleza, CE, Brazil",,,,,,,,Fortaleza,Região Geográfica Intermediária de Fortaleza,Ceará,CE,Brazil,br,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
312,312,Geelong,Australia,-38.1493248,144.3598241,"Geelong VIC 3218, Australia",,,Geelong,,,3218,,Geelong,,Victoria,VIC,Australia,au,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
313,313,Tubarao,Brazil,-28.471488,-49.014132,"Tubarão, SC, Brazil",,,,,,,,Tubarão,,Santa Catarina,SC,Brazil,br,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
314,314,Mossoro,Brazil,-5.1904332,-37.3443872,"Mossoró, RN, Brazil",,,,,,,,Mossoró,Região Geográfica Intermediária de Mossoró,Rio Grande do Norte,RN,Brazil,br,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
315,315,Ribeirao Preto,Brazil,-21.1776315,-47.8100983,"Ribeirão Preto, SP, Brazil",,,,,,,,Ribeirão Preto,Região Metropolitana de Ribeirão Preto,São Paulo,SP,Brazil,br,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
316,316,Bethesda,United States,38.9846816,-77.0942447,"Bethesda, MD, United States of America",,,Bethesda,,,,,Bethesda,Montgomery County,Maryland,MD,United States,us,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
317,317,Changsha,China,28.2312227,112.9334574,"Yuelu District, Changsha, Hunan, China",Yuelu District,,Changsha,,,410013,,Changsha,,Hunan,,China,cn,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
318,318,Cheongju,South Korea,36.6421169,127.4891742,"Cheongju-si, South Korea",,,,,,,,Cheongju-si,North Chungcheong,,,South Korea,kr,0.9,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
319,319,Ann Arbor,United States,42.2813722,-83.7484616,"Ann Arbor, MI, United States of America",,,,,,,,Ann Arbor,Washtenaw County,Michigan,MI,United States,us,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
320,320,Sapporo,Japan,43.061936,141.3542924,"Sapporo, Ishikari Subprefecture, Japan",,,,,,,,Sapporo,Hokkaido Prefecture,Ishikari Subprefecture,,Japan,jp,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
321,321,Seri Iskandar,Malaysia,4.3612524,100.9508728,"Perak Tengah, Seri Iskandar, Perak, Malaysia",Perak Tengah,,Seri Iskandar,,,32610,,Seri Iskandar,,Perak,,Malaysia,my,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
322,322,Erlangen,Germany,49.5928616,11.0056,"Erlangen, Bavaria, Germany",,,,,,,,Erlangen,,Bavaria,,Germany,de,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
323,323,Min-Hsiung,Taiwan,23.798532,120.955426,Taiwan,,,Taiwan,,,,,,,,,Taiwan,tw,0.25,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
324,324,Ubon Ratchathani,Thailand,15.2274235,104.8589462,"Ubon Ratchathani, Ubon Ratchathani Province 34000, Thailand",,,Ubon Ratchathani,,,34000,,Ubon Ratchathani,,Ubon Ratchathani Province,,Thailand,th,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
325,325,Leuven,Belgium,50.879202,4.7011675,"Leuven, Flemish Brabant, Belgium",,,,,,,,Leuven,Leuven,Flemish Brabant,,Belgium,be,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
326,326,3000 Leuven,Belgium,50.88067022915873,4.7026985566984125,"Leuven, Flemish Brabant, Belgium",Leuven,,Leuven,,,3000,,Leuven,Leuven,Flemish Brabant,,Belgium,be,0.5,0.5,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
327,327,Toronto,Canada,43.6534817,-79.3839347,"Toronto, ON, Canada",,,,,,,,Toronto,Golden Horseshoe,Ontario,ON,Canada,ca,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
328,328,Reykjavik,Iceland,64.145981,-21.9422367,"Reykjavik, Iceland",,,,,,,,Reykjavik,Capital Region,,,Iceland,is,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
329,329,Nakon Pathom,Thailand,13.82019,100.053354,"Nakhon Pathom, Nathon Pathon, Thailand",,,,,,,,Nakhon Pathom,Nakhon Pathom,Nathon Pathon,,Thailand,th,1.0,1.0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
330,330,Hamilton,Canada,43.2560802,-79.8728583,"Hamilton, ON, Canada",,,,,,,,Hamilton,Golden Horseshoe,Ontario,ON,Canada,ca,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
331,331,Yokohama,Japan,35.4443947,139.6367727,"Yokohama, 231-0017, Japan",,,,,,231-0017,,Yokohama,Kanagawa Prefecture,,,Japan,jp,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
332,332,Sennan,Japan,34.3657277,135.2739742,"Sennan, Osaka Prefecture, Japan",,,,,,,,Sennan,,Osaka Prefecture,,Japan,jp,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
333,333,Fukui,Japan,36.061751,136.2260542,"Fukui, Japan",,,,,,,,Fukui,Fukui Prefecture,,,Japan,jp,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
334,334,Ladkrabang Bangkok,Thailand,13.7298442,100.7746543493252,"King Mongkut's Institute of Technology Ladkrabang, Chalong Krung Road, Lat Krabang District, Bangkok 10520, Thailand",,,King Mongkut's Institute of Technology Ladkrabang,Chalong Krung Road,,10520,Lat Krabang District,,,Bangkok,,Thailand,th,0.5,0.5,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
335,335,Matsumoto,Japan,36.2382047,137.9687141,"Matsumoto, Japan",,,,,,,,Matsumoto,Nagano Prefecture,,,Japan,jp,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
336,336,Fukuoka,Japan,33.5898988,130.4017509,"Fukuoka, Japan",,,,,,,,Fukuoka,Fukuoka Prefecture,,,Japan,jp,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
337,337,Niigata,Japan,37.9163757,139.0365062,"Niigata, Japan",,,,,,,,Niigata,Niigata Prefecture,,,Japan,jp,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
338,338,Stillwater,United States,36.1156306,-97.0585717,"Stillwater, OK, United States of America",,,,,,,,Stillwater,Payne County,Oklahoma,OK,United States,us,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
339,339,Nakhon Sawan,Thailand,15.705783,100.1330046,"Nakhon Sawan, Nakhon Sawan Province 60000, Thailand",,,Nakhon Sawan,,,60000,,Nakhon Sawan,,Nakhon Sawan Province,,Thailand,th,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
340,340,Manchester,United Kingdom,53.4794892,-2.2451148,"Manchester, ENG, United Kingdom",,,,,,,,Manchester,Greater Manchester,England,ENG,United Kingdom,gb,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
341,341,Beckenham,United Kingdom,51.4070938,-0.0303183,"Beckenham, London, ENG, United Kingdom",London Borough of Bromley,,Beckenham,,,BR3 1DZ,Beckenham,London,Greater London,England,ENG,United Kingdom,gb,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
342,342,Penrith,Australia,-33.7511954,150.6941711,"Penrith, Sydney, NSW, Australia",,,,,,2750,Penrith,Sydney,,New South Wales,NSW,Australia,au,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
343,343,Barcelona,Spain,41.3828939,2.1774322,"08001 Barcelona, Spain",,,,,B,08001,,Barcelona,Barcelonès,Catalonia,,Spain,es,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
344,344,Okayama,Japan,34.6553944,133.9194595,"Okayama, Japan",,,,,,,,Okayama,Okayama Prefecture,,,Japan,jp,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
345,345,Ames,United States,42.0267567,-93.6170448,"Ames, IA, United States of America",,,,,,,,Ames,Story County,Iowa,IA,United States,us,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
346,346,Pohang,South Korea,36.0189315,129.3429384,"Pohang-si, South Korea",,,,,,,,Pohang-si,North Gyeongsang,,,South Korea,kr,0.9,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
347,347,Potsdam,Germany,52.4009309,13.0591397,"Potsdam, BB, Germany",,,,,,,,Potsdam,,Brandenburg,BB,Germany,de,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
348,348,Yamagata,Japan,38.2553393,140.3400205,"Yamagata, Japan",,,,,,,,Yamagata,Yamagata Prefecture,,,Japan,jp,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
349,349,Norwich,United Kingdom,52.6285576,1.2923954,"Norwich, ENG, United Kingdom",,,,,NFK,,,Norwich,Norfolk,England,ENG,United Kingdom,gb,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
350,350,Musashino,Japan,35.712898,139.563534,"Musashino, Japan",,,,,,,,Musashino,,,,Japan,jp,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
351,351,Omura,Japan,32.9002281,129.9585055,"Omura, Japan",,,,,,,,Omura,Nagasaki Prefecture,,,Japan,jp,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
352,352,Osaka,Japan,34.6937569,135.5014539,"Osaka, Osaka Prefecture, Japan",,,,,,,,Osaka,,Osaka Prefecture,,Japan,jp,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
353,353,Kanazawa,Japan,36.561627,136.6568822,"Kanazawa, Japan",,,,,,,,Kanazawa,Ishikawa Prefecture,,,Japan,jp,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
354,354,Ube,Japan,33.9518498,131.2472243,"Ube, Japan",,,,,,,,Ube,Yamaguchi Prefecture,,,Japan,jp,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
355,355,Saga,Japan,33.2639134,130.3008378,"Saga, Japan",,,,,,,,Saga,Saga Prefecture,,,Japan,jp,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
356,356,Otawara,Japan,36.87103,140.0154048,"Ohtawara, Japan",,,,,,,,Ohtawara,Tochigi Prefecture,,,Japan,jp,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
357,357,Moroyama,Japan,35.9415688,139.316039,"Moroyama, Japan",,,,,,,,Moroyama,Iruma County,,,Japan,jp,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
358,358,Kurashiki,Japan,34.5850791,133.7719957,"Kurashiki, Japan",,,,,,,,Kurashiki,Okayama Prefecture,,,Japan,jp,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
359,359,Hannover,Germany,52.3744779,9.7385532,"Hanover, Lower Saxony, Germany",,,,,,,,Hanover,Region Hannover,Lower Saxony,,Germany,de,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
360,360,Chapel Hill,United States,35.9131542,-79.05578,"Chapel Hill, NC, United States of America",,,,,,,,Chapel Hill,Orange County,North Carolina,NC,United States,us,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
361,361,Philadelphia,United States,39.9527237,-75.1635262,"Philadelphia, PA, United States of America",,,,,,,,Philadelphia,Philadelphia County,Pennsylvania,PA,United States,us,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
362,362,Research Triangle Park,United States,35.8923773,-78.86588989367681,"Research Triangle Park, Durham County, NC, United States of America",,,Research Triangle Park,,,27709,Research Triangle Park,,Durham County,North Carolina,NC,United States,us,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
363,363,,Indonesia,-2.4833826,117.8902853,Indonesia,,,,,,,,,,,,Indonesia,id,1.0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
364,364,Nagaoka,Japan,37.446996,138.8512199,"Nagaoka, Japan",,,,,,,,Nagaoka,Niigata Prefecture,,,Japan,jp,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
365,365,Si Racha,Thailand,13.1655011,100.9256709,"Si Racha, Chon Buri Province 20110, Thailand",,,Si Racha,,,20110,,Si Racha,,Chon Buri Province,,Thailand,th,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
366,366,Thika,Kenya,-1.036648,37.077523,"Thika, 01000, Kenya",,,Thika,,,01000,,Thika,Thika Town,Kiambu,,Kenya,ke,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
367,367,Nagasaki,Japan,32.7501611,129.8781002,"Nagasaki, 850-8685, Japan",,,,,,850-8685,,Nagasaki,Nagasaki Prefecture,,,Japan,jp,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
368,368,Obihiro,Japan,42.923809,143.1966324,"Obihiro, Tokachi Subprefecture, Japan",,,,,,,,Obihiro,Hokkaido Prefecture,Tokachi Subprefecture,,Japan,jp,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
369,369,Yezin,Myanmar,19.86641955,96.2862671952842,"Yezin Reservoir, Zeyarthiri Township, Naypyitaw Union Territory, Myanmar",,,Yezin Reservoir,,,,,Zeyarthiri Township,,Naypyitaw Union Territory,,Myanmar,mm,0.9,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
370,370,Mogadishu,Somalia,2.0349312,45.3419183,"Mogadishu, Somalia",,,Mogadishu,,,BN 09010,,Mogadishu,Hamar Weyne District,Banaadir,BN,Somalia,so,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
371,371,Zabol,Iran,31.0277779,61.4948211,"بخش مرکزی, Zabol, Sistan and Baluchestan Province, Iran",بخش مرکزی,,,,,,,Zabol,Zabol County,Sistan and Baluchestan Province,,Iran,ir,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
372,372,Khartoum,Sudan,15.5635972,32.5349123,"Khartoum, Khartoum State, Sudan",,,,,,,,Khartoum,,Khartoum State,,Sudan,sd,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
373,373,Phayao,Thailand,19.1666313,99.9019423,"Phayao (Wiang Subdistrict), Phayao Province 56000, Thailand",,,Phayao,,,56000,,Wiang Subdistrict,Mueang Phayao District,Phayao Province,,Thailand,th,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
374,374,Plovdiv,Bulgaria,42.1418541,24.7499297,"4000 Plovdiv, Bulgaria",,,Plovdiv,,,4000,,Plovdiv,Plovdiv,,,Bulgaria,bg,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
375,375,Llanelli,United Kingdom,51.6797331,-4.1620223,"Llanelli, SA15 1SA, United Kingdom",,,Llanelli,,CMN,SA15 1SA,,Llanelli,Carmarthenshire,Wales,WLS,United Kingdom,gb,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
